dataset,model,level,feature_set,threshold,precision_anomalous,recall_anomalous,f1_score_anomalous,precision_normal,recall_normal,f1_score_normal
bpi_2012_poisoned.csv,LOF,L3_Global,time_based,2.0,0.2960169328458726,0.1955758962623951,0.23553548189542983,0.699015364125006,0.8006647052413642,0.7463951037407623
bpi_2012_poisoned.csv,LOF,L3_Global,time_based,2.5,0.29627629789616833,0.18834223239257564,0.23028974693776036,0.6991225093781221,0.8082761250953471,0.7497473062849981
bpi_2012_poisoned.csv,LOF,L2_Activity,time_based,0.5,0.44040054394857214,0.22644291889143148,0.2990974350363125,0.7256070889044215,0.8766862809196906,0.794024105898173
bpi_2012_poisoned.csv,LOF,L2_Activity,time_based,1.0,0.4812985960128238,0.16604373251970506,0.24690681210242257,0.7209301336237519,0.9233082706766917,0.8096645270100787
bpi_2012_poisoned.csv,LOF,L2_Activity,time_based,1.5,0.5228100785138811,0.12951945080091534,0.2076069569115714,0.7178890294298204,0.9493352947586358,0.8175473251801161
bpi_2012_poisoned.csv,LOF,L2_Activity,time_based,2.0,0.5601423009799973,0.10608949911009408,0.17839201351033585,0.7156715271206865,0.9642966110929497,0.821586567697671
bpi_2012_poisoned.csv,LOF,L2_Activity,time_based,2.5,0.5878434637801832,0.0897533689295703,0.1557295687658542,0.7138174987009872,0.9730304020921869,0.8235077121711664
bpi_2012_poisoned.csv,LOF,L1_Micro,time_based,0.5,0.30590280098937095,0.17452326468344775,0.2222492046917118,0.7012189229856021,0.8302876757110167,0.7603146212047508
bpi_2012_poisoned.csv,LOF,L1_Micro,time_based,1.0,0.3100647367778185,0.1290872107805746,0.1822849346546029,0.7014364660146785,0.8768987686607824,0.779414613358128
bpi_2012_poisoned.csv,LOF,L1_Micro,time_based,1.5,0.31141758807910275,0.09989829646580219,0.15127101922169925,0.701215781100322,0.9053339871417675,0.7903078902372612
bpi_2012_poisoned.csv,LOF,L1_Micro,time_based,2.0,0.3137703125776475,0.08026951436562421,0.12783576121397405,0.701144677106871,0.9247629944426283,0.7975762246338844
bpi_2012_poisoned.csv,LOF,L1_Micro,time_based,2.5,0.31574488684497154,0.06633613018052377,0.10963797197066795,0.7010591271359606,0.9383894518905961,0.8025460492900978
bpi_2012_poisoned.csv,LOF,L3_Global,full,0.5,0.388122216833473,0.2238240528858378,0.28391736949895985,0.7184349606618766,0.8487741091860085,0.7781846155383163
bpi_2012_poisoned.csv,LOF,L3_Global,full,1.0,0.4050968159613913,0.17500635647088736,0.24442037605866374,0.7156490723781648,0.8898550724637682,0.7933009194721171
bpi_2012_poisoned.csv,LOF,L3_Global,full,1.5,0.4189662312238828,0.14148232901093313,0.21153169934329946,0.7134108819922168,0.9159093385638009,0.8020764498052135
bpi_2012_poisoned.csv,LOF,L3_Global,full,2.0,0.43529411764705883,0.11853546910755149,0.18633093525179856,0.7120358833790182,0.934096109839817,0.8080882352941177
bpi_2012_poisoned.csv,LOF,L3_Global,full,2.5,0.44982344230550175,0.10040681413679126,0.16416886653224969,0.7107528551924853,0.9473684210526315,0.8121779990751596
bpi_2012_poisoned.csv,LOF,L2_Activity,full,0.5,0.4842288688900653,0.27908721078057463,0.35409206748604793,0.7385135384388373,0.8725999782063856,0.7999770232065614
bpi_2012_poisoned.csv,LOF,L2_Activity,full,1.0,0.523240092539735,0.221395881006865,0.3111404911428138,0.7324576156423507,0.9135447313937016,0.8130399047658301
bpi_2012_poisoned.csv,LOF,L2_Activity,full,1.5,0.560260714991112,0.18030765319094838,0.2728155806684299,0.727813073854402,0.9393483709273183,0.8201605518225605
bpi_2012_poisoned.csv,LOF,L2_Activity,full,2.0,0.5958799593082401,0.14893211289092295,0.23830349877949553,0.7239836727962398,0.9567124332570557,0.8242348854675179
bpi_2012_poisoned.csv,LOF,L2_Activity,full,2.5,0.6226862230192788,0.1235952199338927,0.2062520552013832,0.720431328496636,0.9679034542878936,0.8260304514713096
bpi_2012_poisoned.csv,LOF,L1_Micro,full,0.5,0.35513140058594606,0.20649631324688533,0.26114567758324086,0.7116491578198483,0.8392993352947586,0.7702211488942555
bpi_2012_poisoned.csv,LOF,L1_Micro,full,1.0,0.36996917657419637,0.16022120518688024,0.22360612109115102,0.7104477611940299,0.8830663615560641,0.7874075423574421
bpi_2012_poisoned.csv,LOF,L1_Micro,full,1.5,0.3832822492148182,0.12876938723620646,0.19277360663069648,0.7093348262947835,0.9112019178380735,0.7976952777519418
bpi_2012_poisoned.csv,LOF,L1_Micro,full,2.0,0.39629227793763855,0.10680142384947877,0.16825724271222423,0.7084700893357289,0.9302713305001634,0.8043604740178216
bpi_2012_poisoned.csv,LOF,L1_Micro,full,2.5,0.40743725535344233,0.08998220188151539,0.14740919693435522,0.7076233110591926,0.9439141331589844,0.8088652747170657
bpi_2012_poisoned.csv,DBSCAN,L3_Global,minimal,N/A,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2012_poisoned.csv,DBSCAN,L2_Activity,minimal,N/A,0.8470588235294118,0.0018306636155606408,0.0036534314347329696,0.7003549211922299,0.9998583415059388,0.8237269115963821
bpi_2012_poisoned.csv,DBSCAN,L1_Micro,minimal,N/A,0.7264282396655829,0.019883040935672516,0.03870664373306275,0.7035305156375579,0.9967908902691511,0.8248708821493868
bpi_2012_poisoned.csv,DBSCAN,L3_Global,position_based,N/A,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2012_poisoned.csv,DBSCAN,L2_Activity,position_based,N/A,0.7358916478555305,0.09532163742690059,0.1687807403572353,0.7176234370721913,0.9853383458646616,0.830437767333791
bpi_2012_poisoned.csv,DBSCAN,L1_Micro,position_based,N/A,0.6011544954528127,0.14033816425120774,0.22755429125052823,0.7226794949084839,0.9600958919036722,0.8246396039094289
bpi_2012_poisoned.csv,DBSCAN,L3_Global,time_based_circular,N/A,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2012_poisoned.csv,DBSCAN,L2_Activity,time_based_circular,N/A,0.5737336331173125,0.0551487414187643,0.10062513772746778,0.7081279772540734,0.982439795140024,0.8230289447919685
bpi_2012_poisoned.csv,DBSCAN,L1_Micro,time_based_circular,N/A,0.4023388476896748,0.17932875667429443,0.24808301090397467,0.7157964251122656,0.885834150593876,0.7917892276224798
bpi_2012_poisoned.csv,DBSCAN,L3_Global,time_based_linear,N/A,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2012_poisoned.csv,DBSCAN,L2_Activity,time_based_linear,N/A,0.7184809008611173,0.04136791253496059,0.07823149695272212,0.7073555037237408,0.9930532853873815,0.8262033358189166
bpi_2012_poisoned.csv,DBSCAN,L1_Micro,time_based_linear,N/A,0.42317826104054423,0.1368039664378337,0.20676536425558897,0.7132292383780108,0.9200828157349896,0.8035573658552834
bpi_2012_poisoned.csv,DBSCAN,L3_Global,time_based,N/A,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2012_poisoned.csv,DBSCAN,L2_Activity,time_based,N/A,0.5597508758271701,0.054843630816170864,0.09989926708117684,0.707866228147729,0.9815135665250082,0.8225270698782968
bpi_2012_poisoned.csv,DBSCAN,L1_Micro,time_based,N/A,0.4048551739913648,0.18000254258835494,0.24920577649098413,0.7161384870635972,0.8865969271003596,0.7923031791745686
bpi_2012_poisoned.csv,DBSCAN,L3_Global,full,N/A,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2012_poisoned.csv,DBSCAN,L2_Activity,full,N/A,0.6915704791885274,0.12568014238494787,0.2127050723468345,0.7225792138117424,0.9759779884493843,0.8303769889557185
bpi_2012_poisoned.csv,DBSCAN,L1_Micro,full,N/A,0.46070244773074964,0.18376557335367405,0.2627321967356138,0.7218443489411847,0.9078075623842214,0.8042156171868212
bpi_2013_poisoned.csv,IsolationForest,L3_Global,minimal,0.5,0.5068493150684932,0.037037037037037035,0.06902985074626866,0.7046361682529936,0.9845559845559846,0.8214030064423765
bpi_2013_poisoned.csv,IsolationForest,L3_Global,minimal,1.0,0.3333333333333333,0.0065065065065065065,0.012763868433971527,0.7001963449629965,0.9944229944229944,0.8217672604803687
bpi_2013_poisoned.csv,IsolationForest,L3_Global,minimal,1.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,minimal,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,minimal,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,minimal,0.5,0.35443037974683544,0.07007007007007007,0.1170079398244881,0.7034317637669593,0.9453024453024453,0.8066257893291846
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,minimal,1.0,0.43356643356643354,0.031031031031031032,0.05791686127977581,0.7029307963787018,0.9826254826254827,0.8195724125592629
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,minimal,1.5,0.40625,0.0065065065065065065,0.012807881773399015,0.7005129752564876,0.995924495924496,0.8224977856510186
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,minimal,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,minimal,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,minimal,0.5,0.40703517587939697,0.08108108108108109,0.1352253756260434,0.706802938358352,0.9493779493779494,0.8103258879531308
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,minimal,1.0,0.4626865671641791,0.031031031031031032,0.058161350844277676,0.7033404842169783,0.9845559845559846,0.8205219878441187
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,minimal,1.5,0.46875,0.0075075075075075074,0.014778325123152709,0.7008147254073627,0.9963534963534963,0.8228520814880426
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,minimal,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,minimal,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,position_based,0.5,0.6395348837209303,0.22022022022022023,0.3276247207743857,0.7391158740790355,0.9468039468039467,0.8301673876246003
bpi_2013_poisoned.csv,IsolationForest,L3_Global,position_based,1.0,0.5613382899628253,0.07557557557557558,0.13321570357300397,0.710999843529964,0.9746889746889746,0.8222202117072288
bpi_2013_poisoned.csv,IsolationForest,L3_Global,position_based,1.5,0.45121951219512196,0.018518518518518517,0.035576923076923075,0.7018850714502889,0.9903474903474904,0.8215302491103202
bpi_2013_poisoned.csv,IsolationForest,L3_Global,position_based,2.0,0.3125,0.0025025025025025025,0.004965243296921549,0.7000301023479831,0.9976404976404977,0.8227489828409694
bpi_2013_poisoned.csv,IsolationForest,L3_Global,position_based,2.5,0.0,0.0,0.0,0.6999098828477021,0.9995709995709996,0.823321554770318
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,position_based,0.5,0.5529595015576324,0.17767767767767767,0.2689393939393939,0.7269857095380525,0.9384384384384384,0.8192883895131086
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,position_based,1.0,0.5590909090909091,0.06156156156156156,0.1109107303877367,0.7088509316770186,0.9791934791934792,0.822374346964511
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,position_based,1.5,0.5238095238095238,0.016516516516516516,0.03202328966521106,0.702137335152342,0.9935649935649936,0.8228084199307221
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,position_based,2.0,0.4444444444444444,0.002002002002002002,0.003986048829098156,0.7001954593294242,0.9989274989274989,0.8233006275965703
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,position_based,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,position_based,0.5,0.5557184750733137,0.1896896896896897,0.2828358208955224,0.7291736366677819,0.935006435006435,0.8193609022556391
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,position_based,1.0,0.5862068965517241,0.07657657657657657,0.13545816733067728,0.7116736990154712,0.9768339768339769,0.8234336859235151
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,position_based,1.5,0.5955056179775281,0.026526526526526525,0.05079060852898898,0.7040024349414092,0.9922779922779923,0.8236446185346746
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,position_based,2.0,0.6666666666666666,0.006006006006006006,0.011904761904761904,0.7009936766034327,0.9987129987129987,0.8237791932059448
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,position_based,2.5,1.0,0.001001001001001001,0.002,0.700210273355362,1.0,0.8236749116607773
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_circular,0.5,0.7637362637362637,0.2087087087087087,0.3278301886792453,0.7414131501472031,0.9723294723294723,0.8413140311804009
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_circular,1.0,0.5555555555555556,0.03003003003003003,0.05698005698005698,0.7042124542124543,0.9897039897039897,0.8228999464954521
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_circular,1.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_circular,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_circular,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_circular,0.5,0.6585903083700441,0.14964964964964966,0.24388254486133767,0.7262326780534966,0.9667524667524667,0.8294074346705925
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_circular,1.0,0.5733333333333334,0.021521521521521522,0.04148576941630487,0.7031131359149583,0.9931359931359931,0.8233306659553659
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_circular,1.5,0.8571428571428571,0.003003003003003003,0.0059850374064837905,0.7005862017135127,0.9997854997854998,0.8238621299160407
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_circular,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_circular,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_circular,0.5,0.7130620985010707,0.16666666666666666,0.2701825557809331,0.7311480704020669,0.9712569712569713,0.8342699216950714
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_circular,1.0,0.6447368421052632,0.024524524524524523,0.04725168756027001,0.7039793438639125,0.9942084942084942,0.8242930819847056
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_circular,1.5,0.8888888888888888,0.004004004004004004,0.007972097658196313,0.7007968726507292,0.9997854997854998,0.8240077786617166
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_circular,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_circular,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_linear,0.5,0.696969696969697,0.23023023023023023,0.34612490594431905,0.7436666666666667,0.9570999570999571,0.8369911836428438
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_linear,1.0,0.5370370370370371,0.04354354354354354,0.08055555555555556,0.7059095106186519,0.9839124839124839,0.8220430107526882
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_linear,1.5,0.28125,0.0045045045045045045,0.008866995073891626,0.6999094749547374,0.995066495066495,0.8217891939769708
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_linear,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based_linear,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_linear,0.5,0.6223776223776224,0.1781781781781782,0.27704280155642025,0.7302890932982917,0.9536679536679536,0.8271627906976744
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_linear,1.0,0.5,0.03903903903903904,0.07242339832869081,0.7047970479704797,0.9832689832689833,0.8210639441160666
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_linear,1.5,0.5128205128205128,0.01001001001001001,0.019636720667648502,0.7012535870714394,0.995924495924496,0.8230080652308783
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_linear,2.0,0.5,0.0005005005005005005,0.001,0.700060078101532,0.9997854997854998,0.8234982332155477
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based_linear,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_linear,0.5,0.6560283687943262,0.18518518518518517,0.2888368462138954,0.7329396325459318,0.9583869583869584,0.8306376649934932
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_linear,1.0,0.5844155844155844,0.04504504504504504,0.08364312267657993,0.706732247156471,0.9862719862719863,0.8234240687679083
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_linear,1.5,0.5625,0.013513513513513514,0.026392961876832845,0.7019056261343013,0.9954954954954955,0.8233102714209686
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_linear,2.0,0.75,0.0015015015015015015,0.002997002997002997,0.7002704326923077,0.9997854997854998,0.8236437533133062
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based_linear,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based,0.5,0.690566037735849,0.1831831831831832,0.28955696202531644,0.7337683523654159,0.9648219648219648,0.8335804299481097
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based,1.0,0.625,0.01001001001001001,0.019704433497536946,0.7015691007845504,0.9974259974259975,0.8237378210806023
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based,1.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,time_based,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based,0.5,0.6559356136820925,0.16316316316316315,0.26132264529058113,0.728703553464222,0.9633204633204633,0.8297459584295612
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based,1.0,0.6842105263157895,0.013013013013013013,0.025540275049115914,0.7022047719722139,0.9974259974259975,0.8241758241758241
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based,1.5,0.0,0.0,0.0,0.699954948190419,0.9997854997854998,0.8234254924476636
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,time_based,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based,0.5,0.6626984126984127,0.16716716716716717,0.266986410871303,0.7296946068875894,0.9635349635349635,0.8304677389535958
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based,1.0,0.6,0.015015015015015015,0.029296875,0.7022692889561271,0.9957099957099957,0.8236337828246983
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based,1.5,0.6,0.0015015015015015015,0.0029955067398901645,0.7002253944402704,0.9995709995709996,0.8235398073694442
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based,2.0,0.0,0.0,0.0,0.699954948190419,0.9997854997854998,0.8234254924476636
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,time_based,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,full,0.5,0.6601769911504425,0.1866866866866867,0.29106515801794774,0.7333880229696472,0.9588159588159588,0.8310867342195779
bpi_2013_poisoned.csv,IsolationForest,L3_Global,full,1.0,0.6124031007751938,0.03953953953953954,0.07428302773859896,0.7061705711223396,0.9892749892749892,0.8240864826230679
bpi_2013_poisoned.csv,IsolationForest,L3_Global,full,1.5,0.5,0.003003003003003003,0.005970149253731343,0.7003610108303249,0.9987129987129987,0.823342175066313
bpi_2013_poisoned.csv,IsolationForest,L3_Global,full,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L3_Global,full,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,full,0.5,0.6084656084656085,0.17267267267267267,0.26900584795321636,0.7287050713934022,0.9523809523809523,0.8256624825662483
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,full,1.0,0.6933333333333334,0.026026026026026026,0.05016883743367101,0.7044798785117692,0.995066495066495,0.8249310927358406
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,full,1.5,0.8,0.002002002002002002,0.00399400898652022,0.7003756574004508,0.9997854997854998,0.8237165326499956
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,full,2.0,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L2_Activity,full,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,full,0.5,0.6332179930795848,0.1831831831831832,0.2841614906832298,0.731667214731996,0.9545259545259546,0.8283693224125093
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,full,1.0,0.6857142857142857,0.036036036036036036,0.06847360912981455,0.7061784897025172,0.9929214929214929,0.8253543728269591
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,full,1.5,0.6428571428571429,0.0045045045045045045,0.008946322067594433,0.7007222389407162,0.9989274989274989,0.8236646621860629
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,full,2.0,0.6666666666666666,0.001001001001001001,0.001999000499750125,0.7001652395974163,0.9997854997854998,0.8235709868362929
bpi_2013_poisoned.csv,IsolationForest,L1_Micro,full,2.5,0.0,0.0,0.0,0.7,1.0,0.8235294117647058
bpi_2013_poisoned.csv,LOF,L3_Global,minimal,0.5,0.3122977346278317,0.1931931931931932,0.23871366728509585,0.7028023598820059,0.8176748176748176,0.7558992663097363
bpi_2013_poisoned.csv,LOF,L3_Global,minimal,1.0,0.29061553985872857,0.14414414414414414,0.19270659083305453,0.6983594990298112,0.8492063492063492,0.7664311296099119
bpi_2013_poisoned.csv,LOF,L3_Global,minimal,1.5,0.26894865525672373,0.11011011011011011,0.15625,0.6956521739130435,0.8717288717288717,0.7738004569687738
bpi_2013_poisoned.csv,LOF,L3_Global,minimal,2.0,0.2532188841201717,0.08858858858858859,0.13125695216907676,0.6945143432310015,0.888030888030888,0.7794408359220559
bpi_2013_poisoned.csv,LOF,L3_Global,minimal,2.5,0.24581939799331104,0.07357357357357357,0.11325115562403698,0.6946552292972616,0.9032604032604032,0.7853412905632227
bpi_2013_poisoned.csv,LOF,L2_Activity,minimal,0.5,0.4078549848942598,0.2702702702702703,0.325105358217941,0.7267616191904048,0.8318318318318318,0.7757551510302061
bpi_2013_poisoned.csv,LOF,L2_Activity,minimal,1.0,0.43698252069917204,0.23773773773773774,0.3079416531604538,0.7267181051498295,0.8687258687258688,0.7914020517830972
bpi_2013_poisoned.csv,LOF,L2_Activity,minimal,1.5,0.463519313304721,0.21621621621621623,0.29488054607508535,0.7266061452513967,0.8927498927498928,0.8011549566891242
bpi_2013_poisoned.csv,LOF,L2_Activity,minimal,2.0,0.4773561811505508,0.19519519519519518,0.27708703374777977,0.7247989046722574,0.9084084084084084,0.806282722513089
bpi_2013_poisoned.csv,LOF,L2_Activity,minimal,2.5,0.5,0.17917917917917917,0.26381724392041267,0.7240915208613729,0.9232089232089232,0.8116160663775221
bpi_2013_poisoned.csv,LOF,L1_Micro,minimal,0.5,0.42523705324580596,0.29179179179179177,0.3460967646185812,0.7324636037058045,0.8309738309738309,0.7786152145513013
bpi_2013_poisoned.csv,LOF,L1_Micro,minimal,1.0,0.4459574468085106,0.26226226226226224,0.33028679483138984,0.7312670920692799,0.8603603603603603,0.7905784961072239
bpi_2013_poisoned.csv,LOF,L1_Micro,minimal,1.5,0.45136186770428016,0.23223223223223224,0.3066754791804362,0.7276278409090909,0.879021879021879,0.7961919564795026
bpi_2013_poisoned.csv,LOF,L1_Micro,minimal,2.0,0.4653679653679654,0.21521521521521522,0.2943189596167009,0.7266387726638772,0.894036894036894,0.8016926331986921
bpi_2013_poisoned.csv,LOF,L1_Micro,minimal,2.5,0.4767580452920143,0.2002002002002002,0.28198801550934083,0.7254767222126782,0.9058344058344059,0.8056853954020795
bpi_2013_poisoned.csv,LOF,L3_Global,position_based,0.5,0.2657185628742515,0.17767767767767767,0.21295740851829634,0.691397445529677,0.7895752895752896,0.7372321249749649
bpi_2013_poisoned.csv,LOF,L3_Global,position_based,1.0,0.24264049955396966,0.13613613613613615,0.17441487656300098,0.6883914063910453,0.8178893178893178,0.7475737672777178
bpi_2013_poisoned.csv,LOF,L3_Global,position_based,1.5,0.23692307692307693,0.11561561561561562,0.15539858728557013,0.6891820580474934,0.8404118404118404,0.7573209625978544
bpi_2013_poisoned.csv,LOF,L3_Global,position_based,2.0,0.22824858757062147,0.1011011011011011,0.1401318071453347,0.689004329004329,0.8534963534963534,0.7624796397432212
bpi_2013_poisoned.csv,LOF,L3_Global,position_based,2.5,0.22704081632653061,0.0890890890890891,0.12796549245147376,0.6902654867256637,0.87001287001287,0.7697855380527614
bpi_2013_poisoned.csv,LOF,L2_Activity,position_based,0.5,0.2961567445365486,0.1966966966966967,0.236390977443609,0.6990436902306394,0.7996567996567997,0.7459729864932466
bpi_2013_poisoned.csv,LOF,L2_Activity,position_based,1.0,0.2767857142857143,0.15515515515515516,0.1988454137267479,0.6953068592057762,0.8262548262548263,0.755146049794158
bpi_2013_poisoned.csv,LOF,L2_Activity,position_based,1.5,0.2670744138634047,0.13113113113113112,0.17589795233299765,0.6943123789399542,0.8457743457743457,0.7625954936659898
bpi_2013_poisoned.csv,LOF,L2_Activity,position_based,2.0,0.2585812356979405,0.11311311311311312,0.1573816155988858,0.6937435188385759,0.861003861003861,0.7683767228177641
bpi_2013_poisoned.csv,LOF,L2_Activity,position_based,2.5,0.24628712871287128,0.0995995995995996,0.14183891660727013,0.6925837320574163,0.8693693693693694,0.7709720372836218
bpi_2013_poisoned.csv,LOF,L1_Micro,position_based,0.5,0.323397913561848,0.2172172172172172,0.25988023952095807,0.7059044753666792,0.8052338052338053,0.7523046092184369
bpi_2013_poisoned.csv,LOF,L1_Micro,position_based,1.0,0.3147340889276373,0.1806806806806807,0.22957074721780604,0.7030654815889715,0.8314028314028314,0.7618673218673219
bpi_2013_poisoned.csv,LOF,L1_Micro,position_based,1.5,0.3076923076923077,0.15615615615615616,0.20717131474103587,0.7013815090329437,0.8494208494208494,0.7683352735739232
bpi_2013_poisoned.csv,LOF,L1_Micro,position_based,2.0,0.29955947136563876,0.13613613613613615,0.18719889883000687,0.6999304589707928,0.8635778635778636,0.7731899366237757
bpi_2013_poisoned.csv,LOF,L1_Micro,position_based,2.5,0.29642857142857143,0.12462462462462462,0.17547568710359407,0.6994845360824742,0.8732303732303732,0.7767601602747567
bpi_2013_poisoned.csv,LOF,L3_Global,time_based_circular,0.5,0.5041050903119869,0.3073073073073073,0.3818407960199005,0.7456817346563763,0.8704418704418705,0.8032462391132225
bpi_2013_poisoned.csv,LOF,L3_Global,time_based_circular,1.0,0.5286129970902037,0.2727727727727728,0.359854737537141,0.741872446260437,0.8957528957528957,0.8115829365464969
